102,99,11,13114
102,99,3,13008
102,100,11,12887
104,98,87,12451
104,67,44,12617
104,98,17,12672
104,61,4,12681
104,97,8,12547
104,99,7,12451
104,97,1,12767
104,96,3,12735
104,95,122,12225
104,99,18,12366
106,84,11,12386
106,0,0,12408
106,86,4,12475
106,82,44,12367
106,57,1,12421
106,99,26,12276
106,90,89,12370
106,97,24,12341
106,96,11,12344
106,81,8,12360
108,99,8,12034
108,100,7,12001
108,94,20,11704
108,65,11,12017
108,97,27,11880
108,99,145,11635
108,98,20,11709
108,92,4,11978
108,100,20,12032
108,87,14,12167
110,95,2,11773
110,99,8,11789
110,87,8,11807
110,58,30,11770
110,100,5,11767
110,98,135,11687
110,96,41,11639
110,100,9,11774
110,100,157,11526
110,99,9,11669
112,100,28,11138
112,22,4,11562
112,51,1,11596
112,99,1,11504
112,91,25,11412
112,100,57,11538
112,85,27,11433
112,98,88,11286
112,0,0,11572
112,98,114,11135
114,97,4,11169
114,97,17,11285
114,97,10,11292
114,76,5,11258
114,36,27,11343
114,98,256,10911
114,86,26,11155
114,96,105,11234
114,91,50,11231
114,98,40,11257
116,92,16,10961
116,100,7,11081
116,99,103,10999
116,44,7,11054
116,94,2,11005
116,95,76,10659
116,67,2,11074
116,79,5,11017
116,21,0,10689
116,85,2,10670
118,83,75,10273
118,99,61,10476
118,82,34,10761
118,98,129,10733
118,90,73,10800
118,98,24,10652
118,97,45,10724
118,98,37,10739
118,81,5,10855
118,96,23,10780
120,100,59,10229
120,100,7,10584
120,98,29,10602
120,99,8,10565
120,93,27,10260
120,69,5,10612
120,93,39,10547
120,100,300,10186
120,49,19,10586
120,94,33,10366
122,84,88,10281
122,77,4,10357
122,97,10,10191
122,93,0,10194
122,60,4,10306
122,95,3,10329
122,62,3,10302
122,99,73,10184
122,100,99,10088
122,90,38,10351
124,91,13,10058
124,91,9,9978
124,99,53,9898
124,100,107,10001
124,97,11,9372
124,94,32,10150
124,96,7,10193
124,92,10,9837
124,100,2,10152
124,98,6,10118
126,7,1,9838
126,95,49,9800
126,30,53,9866
126,90,53,9801
126,55,4,9767
126,33,1,9881
126,94,10,9862
126,90,79,9770
126,99,96,9890
126,64,17,9991
128,95,0,9689
128,93,3,9784
128,92,19,9494
128,97,82,9512
128,97,44,9600
128,92,6,9661
128,97,44,9772
128,57,3,9745
128,98,0,9672
128,58,3,9721
130,100,6,9135
130,99,80,9459
130,94,8,9533
130,84,152,9419
130,87,7,9543
130,84,2,9435
130,85,1,9586
130,99,3,9611
130,57,32,9538
130,90,110,9512
132,45,12,9349
132,81,4,9215
132,94,0,9285
132,100,15,9201
132,86,6,9323
132,55,6,9056
132,94,3,9313
132,99,42,9263
132,91,59,9263
132,73,20,9297
134,83,5,9197
134,98,70,9091
134,94,1,9158
134,97,8,9142
134,68,29,9128
134,97,5,9182
134,100,44,9110
134,95,3,9124
134,100,9,9018
134,93,2,9132
136,98,0,9015
136,97,71,8933
136,99,67,8915
136,88,5,8952
136,40,34,9015
136,99,3,8948
136,75,6,8826
136,79,1,8823
136,87,31,8871
136,26,71,8978
138,100,145,8543
138,64,16,8755
138,94,17,8768
138,81,5,8729
138,99,11,8687
138,93,4,8769
138,98,98,8693
138,92,5,8765
138,0,0,8855
138,93,0,8828
140,99,96,8380
140,86,8,8633
140,97,30,8293
140,99,76,8320
140,100,109,8255
140,90,57,8613
140,100,1,8524
140,83,111,8530
140,93,18,8615
140,83,4,8569
142,93,108,8293
142,97,12,8436
142,100,128,8354
142,92,42,8428
142,36,3,8516
142,97,10,8258
142,76,5,8102
142,47,7,8445
142,94,5,8445
142,98,25,8251
144,52,47,8311
144,86,3,8286
144,90,117,8149
144,92,0,8337
144,31,29,8335
144,93,50,8132
144,77,23,8234
144,48,10,8298
144,94,24,8305
144,93,10,8327
146,46,2,8077
146,81,7,8155
146,75,42,8099
146,66,5,8147
146,65,18,8062
146,99,145,8033
146,90,31,8152
146,73,9,8211
146,98,2,8079
146,93,16,8077
148,97,3,8044
148,99,170,7894
148,97,26,7908
148,92,8,7817
148,99,19,7958
148,100,85,7947
148,100,60,8007
148,98,3,8033
148,56,74,8024
148,72,4,8032
150,100,5,7758
150,98,7,7777
150,96,3,7858
150,98,64,7779
150,82,5,7837
150,99,75,7660
150,100,3,7854
150,97,30,7732
150,100,54,7736
150,97,13,7633
